observed_on,url,Prey Y/N,prey_desc,latitude,longitude,notes,observer
12/24/2020,https://www.inaturalist.org/observations/67064859,N,,46.18355,-123.829,,JW
12/24/2020,https://www.inaturalist.org/observations/67093114,N,,43.5448,-80.2482,,JW
12/24/2020,https://www.inaturalist.org/observations/67409125,N,,33.56875,-101.894,,JW
12/25/2020,https://www.inaturalist.org/observations/67048361,N,,14.80396,-88.7923,SSP CHIONOGASTER,JW
12/25/2020,https://www.inaturalist.org/observations/67055394,N,,33.48627,-83.2638,,JW
12/25/2020,https://www.inaturalist.org/observations/67056259,N,,44.56068,-92.5283,,JW
12/25/2020,https://www.inaturalist.org/observations/67059891,N,,36.2687,-82.3761,,JW
12/25/2020,https://www.inaturalist.org/observations/67087582,N,,37.36054,-118.4,,JW
12/25/2020,https://www.inaturalist.org/observations/67097704,N,,30.6638,-97.7656,,JW
12/25/2020,https://www.inaturalist.org/observations/67118682,N,,40.41565,-104.989,DEAD,JW
12/25/2020,https://www.inaturalist.org/observations/67707822,N,,31.3463,-110.463,,JW
12/25/2020,https://www.inaturalist.org/observations/68117147,N,,30.66558,-97.7631,,JW
12/25/2020,https://www.inaturalist.org/observations/67087579,NA,,37.36054,-118.4,DOWNY WOODPECKER,JW
12/26/2020,https://www.inaturalist.org/observations/67097957,N,,40.90931,-73.3211,,JW
12/26/2020,https://www.inaturalist.org/observations/67099278,N,,41.32419,-73.0643,,JW
12/26/2020,https://www.inaturalist.org/observations/67103552,N,,33.67775,-118.302,,JW
12/26/2020,https://www.inaturalist.org/observations/67116081,N,,39.97519,-105.014,,JW
12/26/2020,https://www.inaturalist.org/observations/67120374,N,,34.16195,-80.8964,,JW
12/26/2020,https://www.inaturalist.org/observations/67120586,N,,32.55616,-97.5518,,JW
12/26/2020,https://www.inaturalist.org/observations/67162439,N,,36.10208,-115.017,,JW
12/26/2020,https://www.inaturalist.org/observations/67165415,N,,30.67339,-97.7204,,JW
12/26/2020,https://www.inaturalist.org/observations/67167178,N,,33.24082,-117.24,,JW
12/26/2020,https://www.inaturalist.org/observations/67169882,N,,26.04829,-97.6677,,JW
12/26/2020,https://www.inaturalist.org/observations/67174239,N,,38.40008,-123.002,DEAD,JW
12/26/2020,https://www.inaturalist.org/observations/67472138,N,,45.61117,-122.817,,JW
12/26/2020,https://www.inaturalist.org/observations/67097384,NA,,45.57539,-122.629,MERLIN,JW
12/26/2020,https://www.inaturalist.org/observations/67283448,NA,,43.75191,-79.6597,COOPERS HAWK,JW
12/27/2020,https://www.inaturalist.org/observations/87730539,Y,DOWO,44.19877,-88.6656,,JW
12/27/2020,https://www.inaturalist.org/observations/67141014,N,,39.08328,-96.8143,,JW
12/27/2020,https://www.inaturalist.org/observations/67144518,N,,47.61978,-122.326,,JW
12/27/2020,https://www.inaturalist.org/observations/67166224,N,,32.75686,-80.057,,JW
12/27/2020,https://www.inaturalist.org/observations/67166981,N,,38.64183,-77.251,,JW
12/27/2020,https://www.inaturalist.org/observations/67173079,N,,50.73246,-113.939,,JW
12/27/2020,https://www.inaturalist.org/observations/67176684,N,,39.52354,-121.668,,JW
12/27/2020,https://www.inaturalist.org/observations/67178922,N,,17.54642,-98.5746,,JW
12/27/2020,https://www.inaturalist.org/observations/67202278,N,,25.44483,-103.736,,JW
12/27/2020,https://www.inaturalist.org/observations/67230445,N,,29.1846,-99.792,,JW
12/27/2020,https://www.inaturalist.org/observations/67263609,N,,20.05198,-100.669,,JW
12/27/2020,https://www.inaturalist.org/observations/67280066,N,,44.57871,-123.292,,JW
12/27/2020,https://www.inaturalist.org/observations/67304584,N,,36.51509,-80.6186,,JW
12/27/2020,https://www.inaturalist.org/observations/72225467,N,,43.3186,-98.3467,,JW
12/27/2020,https://www.inaturalist.org/observations/73459042,N,,25.4108,-101.014,,JW
12/27/2020,https://www.inaturalist.org/observations/87730545,NA,,44.19877,-88.6656,DOWNY WOODPECKER,JW
12/28/2020,https://www.inaturalist.org/observations/67226156,N,,48.31352,-122.494,,JW
12/28/2020,https://www.inaturalist.org/observations/67253925,N,,32.82123,-117.085,,JW
12/28/2020,https://www.inaturalist.org/observations/67263886,N,,37.07698,-113.506,,JW
12/28/2020,https://www.inaturalist.org/observations/67269059,N,,37.20181,-80.0046,,JW
12/28/2020,https://www.inaturalist.org/observations/69608021,N,,49.86493,-119.464,,JW
12/28/2020,https://www.inaturalist.org/observations/70776521,N,,47.06574,-122.96,,JW
12/28/2020,https://www.inaturalist.org/observations/171397533,n,,32.94723,-98.1771,,WJG
12/28/2020,https://www.inaturalist.org/observations/67214055,NA,,42.35992,-71.2264,COOPERS HAWK,JW
12/29/2020,https://www.inaturalist.org/observations/67256857,N,,-0.68217,-78.6342,SSP VENTRALIS,JW
12/29/2020,https://www.inaturalist.org/observations/67259170,N,,46.52738,-117.157,,JW
12/29/2020,https://www.inaturalist.org/observations/67260246,N,,43.64733,-79.5343,,JW
12/29/2020,https://www.inaturalist.org/observations/67274799,N,,39.23059,-75.4997,Possible prey but could be shadow,JW
12/29/2020,https://www.inaturalist.org/observations/67340388,N,,37.49441,-121.113,,JW
12/29/2020,https://www.inaturalist.org/observations/67351936,N,,33.13502,-117.116,,JW
12/29/2020,https://www.inaturalist.org/observations/67709095,N,,19.5931,-99.0548,,JW
12/29/2020,https://www.inaturalist.org/observations/70861743,N,,37.60066,-119.684,,JW
12/29/2020,https://www.inaturalist.org/observations/71705279,N,,44.9443,-93.2568,,JW
12/29/2020,https://www.inaturalist.org/observations/67364465,NA,,33.15313,-117.299,COOPERS HAWK,JW
12/30/2020,https://www.inaturalist.org/observations/67310721,N,,38.00121,-122.608,DEAD,JW
12/30/2020,https://www.inaturalist.org/observations/67323450,N,,38.83707,-77.5022,,JW
12/30/2020,https://www.inaturalist.org/observations/67388899,N,,14.03467,-87.0739,SSP CHIONOGASTER,JW
12/30/2020,https://www.inaturalist.org/observations/67448860,N,,37.59397,-122.002,,JW
12/30/2020,https://www.inaturalist.org/observations/80549204,N,,36.95144,-121.846,,JW
12/30/2020,https://www.inaturalist.org/observations/67436691,NA,,32.52577,-116.651,COOPERS HAWK,JW
12/31/2020,https://www.inaturalist.org/observations/67361235,N,,38.06737,-75.5657,,JW
12/31/2020,https://www.inaturalist.org/observations/67374648,N,,35.0932,-106.679,,JW
12/31/2020,https://www.inaturalist.org/observations/67377018,N,,32.81951,-113.437,,JW
12/31/2020,https://www.inaturalist.org/observations/67380712,N,,49.79296,-125.065,,JW
12/31/2020,https://www.inaturalist.org/observations/67459019,N,,38.06455,-122.805,,JW
12/31/2020,https://www.inaturalist.org/observations/67533136,N,,44.84334,-75.5464,,JW
12/31/2020,https://www.inaturalist.org/observations/68300098,N,,31.63122,-81.2684,,JW
1/1/2021,https://www.inaturalist.org/observations/67431724,N,,31.79569,-111.016,,JW
1/1/2021,https://www.inaturalist.org/observations/67573877,N,,44.74666,-92.8596,,JW
1/1/2021,https://www.inaturalist.org/observations/67584004,N,,42.9184,-112.489,,JW
1/1/2021,https://www.inaturalist.org/observations/67624876,N,,37.90682,-122.239,,JW
1/1/2021,https://www.inaturalist.org/observations/67940935,N,,44.96264,-63.759,,JW
1/1/2021,https://www.inaturalist.org/observations/67955022,N,,,,,JW
1/1/2021,https://www.inaturalist.org/observations/68032058,N,,33.4219,-110.63,,JW
1/1/2021,https://www.inaturalist.org/observations/68187294,N,,41.30356,-123.536,,JW
1/1/2021,https://www.inaturalist.org/observations/69072538,N,,33.52561,-101.914,,JW
1/1/2021,https://www.inaturalist.org/observations/67411505,NA,,40.23186,-74.008,COOPERS HAWK,JW
1/2/2021,https://www.inaturalist.org/observations/67488532,Y,avian,49.27838,-122.774,,JW
1/2/2021,https://www.inaturalist.org/observations/67473531,Y,small avian,50.07089,-119.418,,JW
1/2/2021,https://www.inaturalist.org/observations/67468520,N,,33.55134,-111.641,,JW
1/2/2021,https://www.inaturalist.org/observations/67476267,N,,34.07931,-117.144,,JW
1/2/2021,https://www.inaturalist.org/observations/67476742,N,,39.15831,-77.0638,,JW
1/2/2021,https://www.inaturalist.org/observations/67477013,N,,40.34106,-75.4676,,JW
1/2/2021,https://www.inaturalist.org/observations/67483276,N,,38.79119,-77.2805,,JW
1/2/2021,https://www.inaturalist.org/observations/67488644,N,,35.37707,-118.106,,JW
1/2/2021,https://www.inaturalist.org/observations/67495754,N,,38.95568,-95.2335,,JW
1/2/2021,https://www.inaturalist.org/observations/67497997,N,,33.56475,-101.796,,JW
1/2/2021,https://www.inaturalist.org/observations/67518240,N,,33.07824,-117.028,,JW
1/2/2021,https://www.inaturalist.org/observations/67519898,N,,40.13009,-75.4822,,JW
1/2/2021,https://www.inaturalist.org/observations/67585229,N,,46.14713,-123.655,,JW
1/2/2021,https://www.inaturalist.org/observations/67745858,N,,29.04942,-108.265,,JW
1/2/2021,https://www.inaturalist.org/observations/68032060,N,,33.46741,-110.618,,JW
1/2/2021,https://www.inaturalist.org/observations/71313543,N,,39.32383,-120.237,,JW
1/3/2021,https://www.inaturalist.org/observations/67516715,N,,42.09502,-71.1809,,JW
1/3/2021,https://www.inaturalist.org/observations/67522318,N,,40.06666,-88.3417,,JW
1/3/2021,https://www.inaturalist.org/observations/67552848,N,,30.35859,-103.636,,JW
1/3/2021,https://www.inaturalist.org/observations/67619589,N,,39.00129,-76.8222,,JW
1/3/2021,https://www.inaturalist.org/observations/67645775,N,,20.71956,-103.69,,JW
1/3/2021,https://www.inaturalist.org/observations/67656759,N,,25.56298,-100.288,,JW
1/3/2021,https://www.inaturalist.org/observations/67673001,N,,25.85951,-100.155,,JW
1/3/2021,https://www.inaturalist.org/observations/68683933,N,,30.35775,-103.637,,JW
1/3/2021,https://www.inaturalist.org/observations/72304399,N,,29.51422,-100.027,,JW
1/3/2021,https://www.inaturalist.org/observations/67590180,NA,,37.0322,-122.219,CALIFORNIA RED SHOULDERED HAWK,JW
1/4/2021,https://www.inaturalist.org/observations/67663026,Y,MODO,43.96878,-72.7527,,JW
1/4/2021,https://www.inaturalist.org/observations/67573299,N,,40.86476,-75.6191,,JW
1/4/2021,https://www.inaturalist.org/observations/67582284,N,,43.86849,-79.1911,,JW
1/4/2021,https://www.inaturalist.org/observations/67595487,N,,41.32312,-105.556,,JW
1/4/2021,https://www.inaturalist.org/observations/67596574,N,,40.58572,-73.8876,,JW
1/4/2021,https://www.inaturalist.org/observations/67653803,N,,36.86022,-121.373,,JW
1/4/2021,https://www.inaturalist.org/observations/67681136,N,,37.90194,-75.3487,,JW
1/4/2021,https://www.inaturalist.org/observations/67720290,N,,46.14734,-123.654,,JW
1/4/2021,https://www.inaturalist.org/observations/68116795,N,,41.87529,-73.6905,,JW
1/4/2021,https://www.inaturalist.org/observations/83582680,N,,43.46737,-79.6877,,JW
1/4/2021,https://www.inaturalist.org/observations/67619641,NA,,41.12107,-73.8149,COOPERS HAWK,JW
1/5/2021,https://www.inaturalist.org/observations/110456897,y,avian,42.86588,-80.7333,,WJG
1/5/2021,https://www.inaturalist.org/observations/67632115,N,,46.98941,-122.894,,JW
1/5/2021,https://www.inaturalist.org/observations/67642860,N,,38.57801,-121.459,,JW
1/5/2021,https://www.inaturalist.org/observations/67655455,N,,38.00428,-122.709,,JW
1/5/2021,https://www.inaturalist.org/observations/67665674,N,,37.17001,-120.607,,JW
1/5/2021,https://www.inaturalist.org/observations/67717780,N,,45.20554,-93.2127,,JW
1/5/2021,https://www.inaturalist.org/observations/70329872,N,,40.01499,-105.271,,JW
1/5/2021,https://www.inaturalist.org/observations/79870540,N,,43.47238,-80.5768,,JW
1/6/2021,https://www.inaturalist.org/observations/67672545,N,,41.47792,-82.177,,JW
1/6/2021,https://www.inaturalist.org/observations/67676211,N,,33.81397,-118.088,,JW
1/6/2021,https://www.inaturalist.org/observations/67681584,N,,21.18741,-101.693,,JW
1/6/2021,https://www.inaturalist.org/observations/67682043,N,,42.62465,-71.6051,,JW
1/6/2021,https://www.inaturalist.org/observations/67716712,N,,27.82759,-97.0792,,JW
1/6/2021,https://www.inaturalist.org/observations/67755063,N,,44.27981,-76.2214,,JW
1/6/2021,https://www.inaturalist.org/observations/67883591,N,,34.12319,-118.615,,JW
1/6/2021,https://www.inaturalist.org/observations/73177994,N,,33.23885,-117.003,,JW
1/6/2021,https://www.inaturalist.org/observations/67687585,NA,,39.48452,-76.5338,COOPERS HAWK,JW
1/7/2021,https://www.inaturalist.org/observations/67923970,Y,avian,-27.9998,-49.5853,,JW
1/7/2021,https://www.inaturalist.org/observations/67715282,N,,42.93178,-112.455,,JW
1/7/2021,https://www.inaturalist.org/observations/67724413,N,,34.33718,-78.0681,,JW
1/7/2021,https://www.inaturalist.org/observations/67728418,N,,28.16581,-105.628,,JW
1/7/2021,https://www.inaturalist.org/observations/67735158,N,,32.77461,-117.19,,JW
1/7/2021,https://www.inaturalist.org/observations/67751260,N,,36.28811,-82.3758,,JW
1/7/2021,https://www.inaturalist.org/observations/67894215,N,,28.46626,-98.3402,,JW
1/7/2021,https://www.inaturalist.org/observations/141192194,N,,45.56004,-73.5304,,Naumann
1/8/2021,https://www.inaturalist.org/observations/67770737,Y,?,38.41951,-78.2313,,JW
1/8/2021,https://www.inaturalist.org/observations/67772627,Y,AMGO,42.92725,-83.1893,,JW
1/8/2021,https://www.inaturalist.org/observations/67774049,N,,42.27763,-85.1323,,JW
1/8/2021,https://www.inaturalist.org/observations/67808131,N,,38.00984,-122.129,,JW
1/8/2021,https://www.inaturalist.org/observations/67825775,N,,21.1864,-101.682,,JW
1/8/2021,https://www.inaturalist.org/observations/68936321,N,,33.86849,-83.6929,,JW
1/9/2021,https://www.inaturalist.org/observations/67818537,N,,30.35005,-97.8043,,JW
1/9/2021,https://www.inaturalist.org/observations/67825224,N,,43.61659,-116.23,,JW
1/9/2021,https://www.inaturalist.org/observations/67839169,N,,29.18429,-99.7916,,JW
1/9/2021,https://www.inaturalist.org/observations/67841325,N,,19.58706,-99.0621,,JW
1/9/2021,https://www.inaturalist.org/observations/68132128,N,,37.3244,-79.9634,,JW
1/9/2021,https://www.inaturalist.org/observations/68372421,N,,49.24323,-122.79,,JW
1/9/2021,https://www.inaturalist.org/observations/68713164,N,,30.31282,-97.6985,,JW
1/9/2021,https://www.inaturalist.org/observations/73981026,N,,44.96317,-92.9649,,JW
1/9/2021,https://www.inaturalist.org/observations/84461874,N,,19.55208,-99.1228,,JW
1/9/2021,https://www.inaturalist.org/observations/67839484,NA,,36.39712,-118.964,COOPERS HAWK,JW
1/10/2021,https://www.inaturalist.org/observations/67871554,N,,35.15272,-111.666,,JW
1/10/2021,https://www.inaturalist.org/observations/67877883,N,,25.42646,-103.744,,JW
1/10/2021,https://www.inaturalist.org/observations/67881250,N,,42.07114,-124.253,,JW
1/10/2021,https://www.inaturalist.org/observations/67882041,N,,42.07117,-124.253,,JW
1/10/2021,https://www.inaturalist.org/observations/67884329,N,,50.93253,-114.091,,JW
1/10/2021,https://www.inaturalist.org/observations/67887128,N,,34.17662,-117.883,,JW
1/10/2021,https://www.inaturalist.org/observations/67887889,N,,42.75888,-71.4642,DEAD,JW
1/10/2021,https://www.inaturalist.org/observations/68030122,N,,22.15576,-100.843,,JW
1/10/2021,https://www.inaturalist.org/observations/69355417,N,,22.15206,-100.842,,JW
1/11/2021,https://www.inaturalist.org/observations/67909246,N,,40.07586,-74.9007,,JW
1/11/2021,https://www.inaturalist.org/observations/67914105,N,,32.83937,-117.037,,JW
1/11/2021,https://www.inaturalist.org/observations/67914633,N,,31.55224,-110.727,,JW
1/11/2021,https://www.inaturalist.org/observations/67918947,N,,36.33309,-95.7991,,JW
1/11/2021,https://www.inaturalist.org/observations/67922119,N,,46.12733,-60.1866,,JW
1/11/2021,https://www.inaturalist.org/observations/67931138,N,,35.09977,-106.296,,JW
1/11/2021,https://www.inaturalist.org/observations/67932910,N,,35.45072,-120.637,,JW
1/11/2021,https://www.inaturalist.org/observations/68039592,N,,44.92904,-93.3027,,JW
1/11/2021,https://www.inaturalist.org/observations/67919522,NA,,41.62057,-73.0776,COOPERS HAWK,JW
1/12/2021,https://www.inaturalist.org/observations/67968794,N,,40.38398,-74.4281,SINGLE FEATHER,JW
1/12/2021,https://www.inaturalist.org/observations/67973619,N,,36.55524,-121.923,,JW
1/12/2021,https://www.inaturalist.org/observations/67983185,N,,48.75586,-122.659,,JW
1/12/2021,https://www.inaturalist.org/observations/68010217,N,,33.7831,-118.349,,JW
1/12/2021,https://www.inaturalist.org/observations/85947905,N,,45.38691,-92.7477,,JW
1/13/2021,https://www.inaturalist.org/observations/68017321,Y,?,41.0047,-73.6617,,JW
1/13/2021,https://www.inaturalist.org/observations/68001096,N,,41.57283,-72.6408,,JW
1/13/2021,https://www.inaturalist.org/observations/68006914,N,,42.62062,-71.2782,,JW
1/13/2021,https://www.inaturalist.org/observations/68020535,N,,41.4483,-73.2687,,JW
1/13/2021,https://www.inaturalist.org/observations/68024998,N,,42.27827,-89.065,,JW
1/13/2021,https://www.inaturalist.org/observations/68026199,N,,32.96633,-117.213,FEATHERS ONLY,JW
1/13/2021,https://www.inaturalist.org/observations/68027418,N,,41.71672,-103.673,,JW
1/13/2021,https://www.inaturalist.org/observations/68030883,N,,33.81985,-118.129,,JW
1/13/2021,https://www.inaturalist.org/observations/68032245,N,,38.6982,-123.437,,JW
1/13/2021,https://www.inaturalist.org/observations/68040707,N,,34.11124,-117.95,,JW
1/13/2021,https://www.inaturalist.org/observations/68095716,N,,34.39671,-112.235,,JW
1/13/2021,https://www.inaturalist.org/observations/68247454,N,,45.20416,-117.871,,JW
1/13/2021,https://www.inaturalist.org/observations/70401359,N,,33.93308,-112.695,,JW
1/13/2021,https://www.inaturalist.org/observations/163601988,n,,37.94929,-75.3161,,WJG
1/14/2021,https://www.inaturalist.org/observations/68062537,Y,avian,45.47876,-122.794,,JW
1/14/2021,https://www.inaturalist.org/observations/68067762,N,,49.49039,-119.627,,JW
1/14/2021,https://www.inaturalist.org/observations/68068242,N,,40.32954,-76.5152,,JW
1/14/2021,https://www.inaturalist.org/observations/68073336,N,,57.04404,-135.278,,JW
1/14/2021,https://www.inaturalist.org/observations/68074735,N,,40.58613,-73.8875,,JW
1/14/2021,https://www.inaturalist.org/observations/68075048,N,,37.73721,-122.441,,JW
1/14/2021,https://www.inaturalist.org/observations/68080649,N,,43.69065,-116.676,,JW
1/14/2021,https://www.inaturalist.org/observations/68130559,N,,31.92167,-106.514,,JW
